date,selection,odds,result,spread_line,spread_odds,spread_result,ou_line,ou_odds,ou_result,total_points,location
2018-12-31,Houston,-179.2,1,-4.25,-105.5,16.25,200.67,-106.67,13.330000000000013,214.0,home
2018-12-31,Memphis,159.8,0,4.25,-109.83,-16.25,200.67,-108.33,13.330000000000013,214.0,away
2018-12-31,Indiana,-1116.0,1,-12.92,-108.83,20.92,220.33,-107.5,3.6699999999999875,224.0,home
2018-12-31,Boston,-122.8,0,-1.25,-109.5,-7.75,218.17,-106.83,12.830000000000013,231.0,away
2018-12-31,New Orleans,-161.6,1,-2.67,-109.5,11.67,225.75,-107.5,11.25,237.0,home
2018-12-31,Minnesota,139.4,0,2.67,-105.5,-11.67,225.75,-107.5,11.25,237.0,away
2018-12-31,Oklahoma City,-325.4,1,-7.5,-108.17,27.5,223.5,-108.83,0.5,224.0,home
2018-12-31,Dallas,273.8,0,7.5,-106.83,-27.5,223.5,-106.17,0.5,224.0,away
2018-12-31,Phoenix,467.2,0,10.17,-107.33,-33.17,230.25,-108.33,10.75,241.0,home
2018-12-31,Golden State,-604.4,1,-10.17,-107.67,33.17,230.25,-106.67,10.75,241.0,away
2019-01-01,Denver,-1108.4,1,-13.33,-107.33,20.33,218.67,-106.5,4.3300000000000125,223.0,home
2019-01-01,Toronto,-114.6,1,-1.5,-105.33,7.5,209.75,-108.0,28.25,238.0,home
2019-01-01,Utah,18.6,0,1.5,-109.67,-7.5,209.75,-109.5,28.25,238.0,away
2019-01-01,Milwaukee,-541.4,1,-10.0,-108.0,33.0,219.17,-107.0,-0.1699999999999875,219.0,home
2019-01-01,Detroit,427.0,0,10.0,-107.0,-33.0,219.17,-108.0,-0.1699999999999875,219.0,away
2019-01-01,Sacramento,-21.6,0,1.17,-109.0,-6.17,230.33,-106.0,-9.330000000000013,221.0,home
2019-01-01,Portland,-114.4,1,-1.17,-106.0,6.17,230.33,-109.0,-9.330000000000013,221.0,away
2019-01-01,L.A. Clippers,61.8,0,0.5,-109.17,-6.5,235.62,-106.0,-3.6200000000000045,232.0,home
2019-01-01,Philadelphia,-118.0,1,-0.5,-105.83,6.5,235.62,-111.5,-3.6200000000000045,232.0,away
2019-01-01,New York,781.2,0,13.33,-108.5,-20.33,218.67,-108.5,4.3300000000000125,223.0,away
2019-01-02,New Orleans,-129.2,0,-1.83,-108.17,-3.17,230.08,-108.5,16.919999999999987,247.0,away
2019-01-02,Boston,-261.2,1,-6.33,-109.0,19.33,215.75,-107.5,1.25,217.0,home
2019-01-02,Charlotte,-118.4,0,-1.58,-107.33,-36.42,222.0,-107.5,-16.0,206.0,home
2019-01-02,Cleveland,203.6,0,5.83,-108.0,-30.83,203.08,-108.17,5.9199999999999875,209.0,home
2019-01-02,Miami,-236.6,1,-5.83,-107.0,30.83,203.08,-106.83,5.9199999999999875,209.0,away
2019-01-02,Washington,-258.0,1,-6.0,-107.5,22.0,229.83,-108.33,-17.830000000000013,212.0,home
2019-01-02,Brooklyn,112.8,1,1.83,-107.67,3.17,230.08,-106.5,16.919999999999987,247.0,home
2019-01-02,Dallas,62.2,1,1.58,-107.67,36.42,222.0,-107.5,-16.0,206.0,away
2019-01-02,Atlanta,221.8,0,6.0,-108.67,-22.0,229.83,-106.67,-17.830000000000013,212.0,away
2019-01-02,Orlando,-115.2,1,-0.67,-107.0,28.67,199.42,-108.33,-3.4199999999999875,196.0,away
2019-01-02,Memphis,-248.2,0,-6.25,-106.17,-0.75,198.08,-107.83,-3.0800000000000125,195.0,home
2019-01-02,Detroit,212.8,1,6.25,-108.83,0.75,198.08,-107.33,-3.0800000000000125,195.0,away
2019-01-02,Minnesota,223.8,0,6.33,-107.17,-19.33,215.75,-107.5,1.25,217.0,away
2019-01-02,Phoenix,144.2,0,3.83,-107.5,-8.83,228.92,-107.17,30.080000000000013,259.0,home
2019-01-02,Philadelphia,-161.2,1,-3.83,-107.5,8.83,228.92,-107.83,30.080000000000013,259.0,away
2019-01-02,L.A. Lakers,189.0,0,5.42,-107.0,-12.42,229.75,-108.17,-22.75,207.0,home
2019-01-02,Oklahoma City,-222.0,1,-5.42,-108.0,12.42,229.75,-106.83,-22.75,207.0,away
2019-01-02,Chicago,19.0,0,0.67,-108.0,-28.67,199.42,-106.67,-3.4199999999999875,196.0,home
2019-01-03,Sacramento,148.0,0,3.42,-105.17,-7.42,227.08,-108.33,2.9199999999999875,230.0,home
2019-01-03,San Antonio,-159.0,1,-3.17,-107.83,21.17,217.92,-108.33,14.080000000000013,232.0,home
2019-01-03,Toronto,142.0,0,3.17,-107.17,-21.17,217.92,-106.67,14.080000000000013,232.0,away
2019-01-03,Golden State,-372.8,0,-8.5,-108.0,7.5,225.83,-106.67,43.16999999999999,269.0,home
2019-01-03,Houston,313.2,1,8.5,-107.0,-7.5,225.83,-108.33,43.16999999999999,269.0,away
2019-01-03,Denver,-165.2,1,-3.42,-109.83,7.42,227.08,-106.67,2.9199999999999875,230.0,away
2019-01-04,Brooklyn,154.6,1,4.0,-104.8,5.0,203.6,-107.6,5.400000000000006,209.0,away
2019-01-04,Miami,-295.6,1,-6.67,-109.67,12.67,212.33,-108.83,11.669999999999987,224.0,home
2019-01-04,Indiana,-302.4,1,-6.92,-109.83,9.92,200.9,-108.8,34.099999999999994,235.0,away
2019-01-04,Chicago,256.4,0,6.92,-106.0,-9.92,200.9,-105.2,34.099999999999994,235.0,home
2019-01-04,Washington,251.0,0,6.67,-106.17,-12.67,212.33,-106.17,11.669999999999987,224.0,away
2019-01-04,Boston,-175.2,1,-4.33,-107.67,25.33,213.42,-107.0,-6.4199999999999875,207.0,home
2019-01-04,Utah,-511.0,1,-9.92,-108.0,35.92,207.75,-106.67,0.25,208.0,away
2019-01-04,Cleveland,406.8,0,9.92,-107.0,-35.92,207.75,-108.33,0.25,208.0,home
2019-01-04,Dallas,156.8,0,4.33,-107.33,-25.33,213.42,-108.0,-6.4199999999999875,207.0,away
2019-01-04,Memphis,-173.0,0,-4.0,-109.2,-5.0,203.6,-106.4,5.400000000000006,209.0,home
2019-01-04,Atlanta,828.6,0,13.58,-106.67,-45.58,230.17,-109.0,25.830000000000013,256.0,away
2019-01-04,Minnesota,-174.2,1,-4.5,-107.0,21.5,214.4,-108.2,8.599999999999994,223.0,home
2019-01-04,Portland,-30.6,0,-0.25,-108.17,-1.75,223.5,-109.0,-3.5,220.0,home
2019-01-04,Oklahoma City,-65.6,1,0.25,-106.83,1.75,223.5,-105.0,-3.5,220.0,away
2019-01-04,New York,203.6,1,5.92,-106.33,1.08,222.67,-109.33,8.330000000000013,231.0,away
2019-01-04,L.A. Lakers,-235.6,0,-5.92,-108.67,-1.08,222.67,-105.67,8.330000000000013,231.0,home
2019-01-04,Orlando,155.8,0,4.5,-108.83,-21.5,214.4,-105.8,8.599999999999994,223.0,away
2019-01-04,Phoenix,170.6,0,4.58,-107.17,-14.58,234.58,-106.83,-2.5800000000000125,232.0,home
2019-01-04,Milwaukee,-1214.0,1,-13.58,-109.17,45.58,230.17,-106.0,25.830000000000013,256.0,home
2019-01-04,L.A. Clippers,-194.4,1,-4.58,-107.83,14.58,234.58,-108.17,-2.5800000000000125,232.0,away
2019-01-05,Dallas,226.4,0,6.58,-107.33,-12.58,227.08,-109.5,-21.080000000000013,206.0,away
2019-01-05,New Orleans,-467.0,1,-9.58,-107.5,44.58,222.08,-107.0,8.919999999999987,231.0,away
2019-01-05,Denver,-438.0,1,-8.92,-106.33,21.92,218.92,-108.17,14.080000000000013,233.0,home
2019-01-05,Charlotte,357.2,0,8.92,-108.67,-21.92,218.92,-106.83,14.080000000000013,233.0,away
2019-01-05,Detroit,159.4,0,3.5,-106.0,-8.5,208.75,-106.67,6.25,215.0,home
2019-01-05,Utah,-178.0,1,-3.5,-109.0,8.5,208.75,-108.33,6.25,215.0,away
2019-01-05,Philadelphia,-265.2,1,-6.58,-107.67,12.58,227.08,-105.5,-21.080000000000013,206.0,home
2019-01-05,Cleveland,374.8,0,9.58,-107.5,-44.58,222.08,-108.0,8.919999999999987,231.0,home
2019-01-05,Golden State,-345.6,1,-8.0,-107.83,12.0,238.58,-109.5,11.419999999999987,250.0,away
2019-01-05,Milwaukee,-236.0,0,-5.67,-108.5,-1.33,226.17,-106.33,12.830000000000013,239.0,home
2019-01-05,San Antonio,-394.6,1,-8.58,-107.17,28.58,204.08,-108.67,-8.080000000000013,196.0,home
2019-01-05,Memphis,325.4,0,8.58,-107.83,-28.58,204.08,-106.33,-8.080000000000013,196.0,away
2019-01-05,Portland,-130.6,1,-1.5,-109.67,10.5,218.58,-106.83,-7.5800000000000125,211.0,home
2019-01-05,Sacramento,289.6,0,8.0,-107.17,-12.0,238.58,-105.5,11.419999999999987,250.0,home
2019-01-05,Toronto,203.0,1,5.67,-106.5,1.33,226.17,-108.67,12.830000000000013,239.0,away
2019-01-05,Houston,114.0,0,1.5,-106.83,-10.5,218.58,-108.17,-7.5800000000000125,211.0,away
2019-01-06,Orlando,237.2,0,6.67,-106.5,-16.67,220.67,-107.0,-18.669999999999987,202.0,away
2019-01-06,Chicago,119.8,0,2.33,-107.17,-19.33,207.67,-107.83,9.330000000000013,217.0,home
2019-01-06,Brooklyn,-136.2,1,-2.33,-107.83,19.33,207.67,-107.17,9.330000000000013,217.0,away
2019-01-06,Minnesota,-329.2,1,-7.75,-107.17,29.75,224.25,-108.0,-30.25,194.0,home
2019-01-06,L.A. Lakers,276.8,0,7.75,-108.67,-29.75,224.25,-107.0,-30.25,194.0,away
2019-01-06,L.A. Clippers,-276.2,1,-6.67,-108.5,16.67,220.67,-108.0,-18.669999999999987,202.0,home
2019-01-06,Atlanta,234.4,1,6.33,-106.83,17.67,219.08,-106.83,-31.080000000000013,188.0,home
2019-01-06,Oklahoma City,-549.2,0,-10.17,-106.17,-7.83,227.33,-107.0,-13.330000000000013,214.0,home
2019-01-06,Washington,433.8,1,10.17,-108.83,7.83,227.33,-108.0,-13.330000000000013,214.0,away
2019-01-06,Toronto,-116.0,1,-1.33,-107.33,17.33,213.58,-107.33,12.419999999999987,226.0,home
2019-01-06,Indiana,19.8,0,1.33,-107.67,-17.33,213.58,-107.67,12.419999999999987,226.0,away
2019-01-06,Phoenix,-124.8,0,-1.17,-107.33,-4.83,225.33,-107.17,6.6699999999999875,232.0,home
2019-01-06,Charlotte,108.4,1,1.17,-107.67,4.83,225.33,-107.83,6.6699999999999875,232.0,away
2019-01-06,Miami,-273.4,0,-6.33,-108.17,-17.67,219.08,-108.17,-31.080000000000013,188.0,away
2019-01-07,Milwaukee,-216.2,1,-5.33,-107.83,17.33,222.75,-108.17,-6.75,216.0,home
2019-01-07,Utah,187.0,0,5.33,-108.0,-17.33,222.75,-106.83,-6.75,216.0,away
2019-01-07,San Antonio,-144.4,1,-2.75,-107.5,14.75,214.17,-107.67,11.830000000000013,226.0,away
2019-01-07,Boston,-606.2,1,-10.67,-109.17,31.67,219.0,-107.17,-8.0,211.0,home
2019-01-07,Brooklyn,469.0,0,10.67,-106.67,-31.67,219.0,-107.83,-8.0,211.0,away
2019-01-07,Houston,-117.8,1,-1.17,-108.67,13.17,216.0,-107.0,22.0,238.0,home
2019-01-07,Denver,101.6,0,1.17,-106.33,-13.17,216.0,-108.0,22.0,238.0,away
2019-01-07,Detroit,127.8,0,2.75,-107.5,-14.75,214.17,-107.33,11.830000000000013,226.0,home
2019-01-07,Orlando,166.6,0,4.75,-106.0,-20.75,222.83,-108.83,-16.830000000000013,206.0,away
2019-01-07,Dallas,-302.0,0,-7.58,-107.67,-2.42,222.83,-107.5,-18.830000000000013,204.0,home
2019-01-07,L.A. Lakers,257.0,1,7.58,-107.33,2.42,222.83,-107.5,-18.830000000000013,204.0,away
2019-01-07,Portland,-824.0,1,-11.33,-106.33,21.33,221.83,-106.67,-9.830000000000013,212.0,home
2019-01-07,New York,604.2,0,11.33,-108.67,-21.33,221.83,-108.33,-9.830000000000013,212.0,away
2019-01-07,Sacramento,-188.4,1,-4.75,-109.0,20.75,222.83,-106.17,-16.830000000000013,206.0,home
2019-01-07,New Orleans,-192.4,1,-4.75,-107.67,23.75,214.17,-108.17,-5.1699999999999875,209.0,home
2019-01-07,Memphis,168.6,0,4.75,-107.33,-23.75,214.17,-106.83,-5.1699999999999875,209.0,away
2019-01-08,Atlanta,819.0,0,13.75,-108.67,-16.75,228.5,-109.5,-23.5,205.0,away
2019-01-08,Cleveland,412.4,0,9.83,-106.17,-17.83,208.08,-107.17,29.919999999999987,238.0,home
2019-01-08,Indiana,-514.2,1,-9.83,-109.67,17.83,208.08,-107.83,29.919999999999987,238.0,away
2019-01-08,Philadelphia,-351.2,1,-8.08,-107.5,25.08,226.92,-108.67,20.080000000000013,247.0,home
2019-01-08,Washington,294.0,0,8.08,-107.83,-25.08,226.92,-107.5,20.080000000000013,247.0,away
2019-01-08,Miami,-126.2,0,-1.58,-107.5,-2.42,209.58,-108.33,-7.5800000000000125,202.0,home
2019-01-08,Toronto,-1169.2,1,-13.75,-106.33,16.75,228.5,-105.5,-23.5,205.0,home
2019-01-08,Denver,109.8,1,1.58,-107.5,2.42,209.58,-106.67,-7.5800000000000125,202.0,away
2019-01-08,Minnesota,302.6,1,8.08,-105.5,-6.08,227.67,-107.5,8.330000000000013,236.0,away
2019-01-08,Phoenix,146.0,1,3.75,-109.5,0.25,228.17,-108.0,-2.1699999999999875,226.0,home
2019-01-08,Sacramento,-163.0,0,-3.75,-107.33,-0.25,228.17,-107.0,-2.1699999999999875,226.0,away
2019-01-08,Golden State,-2651.25,1,-17.0,-111.17,44.0,232.0,-105.83,-15.0,217.0,home
2019-01-08,New York,1637.5,0,17.0,-105.33,-44.0,232.0,-109.17,-15.0,217.0,away
2019-01-08,L.A. Clippers,-259.6,1,-6.33,-107.17,25.33,231.17,-107.0,5.8300000000000125,237.0,home
2019-01-08,Charlotte,222.0,0,6.33,-107.83,-25.33,231.17,-108.0,5.8300000000000125,237.0,away
2019-01-08,Oklahoma City,-361.0,0,-8.08,-109.5,6.08,227.67,-107.5,8.330000000000013,236.0,home
2019-01-09,Houston,108.4,0,1.58,-108.83,-8.58,228.75,-108.17,-3.75,225.0,home
2019-01-09,Boston,-301.0,1,-7.0,-109.17,34.0,215.67,-107.17,27.330000000000013,243.0,home
2019-01-09,Atlanta,319.0,0,8.5,-108.33,-24.5,226.58,-109.17,-10.580000000000013,216.0,away
2019-01-09,Brooklyn,-384.4,1,-8.5,-106.67,24.5,226.58,-105.83,-10.580000000000013,216.0,home
2019-01-09,Indiana,256.2,0,7.0,-105.83,-34.0,215.67,-109.5,27.330000000000013,243.0,away
2019-01-09,Washington,143.4,1,3.42,-109.67,13.58,227.17,-107.17,1.8300000000000125,229.0,home
2019-01-09,San Antonio,-142.2,0,-2.83,-106.17,-7.17,205.42,-107.33,-23.419999999999987,182.0,away
2019-01-09,Milwaukee,-126.8,1,-1.58,-107.83,8.58,228.75,-110.17,-3.75,225.0,away
2019-01-09,Philadelphia,-160.4,0,-3.42,-105.33,-13.58,227.17,-107.83,1.8300000000000125,229.0,away
2019-01-09,Memphis,125.6,1,2.83,-108.83,7.17,205.42,-107.67,-23.419999999999987,182.0,home
2019-01-09,Cleveland,1016.4,0,14.42,-107.83,-30.42,224.5,-107.83,39.5,264.0,away
2019-01-09,New Orleans,-1571.8,1,-14.42,-107.5,30.42,224.5,-107.17,39.5,264.0,home
2019-01-09,Orlando,374.0,0,9.33,-107.17,-22.33,207.58,-107.83,-8.580000000000013,199.0,away
2019-01-09,L.A. Lakers,-117.8,1,-1.42,-109.17,14.42,216.75,-108.33,-3.75,213.0,home
2019-01-09,Portland,-523.2,1,-9.67,-108.17,21.67,208.83,-106.0,27.169999999999987,236.0,home
2019-01-09,Detroit,101.8,0,1.42,-105.83,-14.42,216.75,-106.67,-3.75,213.0,away
2019-01-09,Utah,-463.8,1,-9.33,-107.83,22.33,207.58,-107.17,-8.580000000000013,199.0,home
2019-01-09,Phoenix,500.6,0,10.75,-106.33,-20.75,218.17,-105.67,-20.169999999999987,198.0,away
2019-01-09,Dallas,-650.8,1,-10.75,-108.67,20.75,218.17,-109.33,-20.169999999999987,198.0,home
2019-01-09,Chicago,413.8,0,9.67,-106.83,-21.67,208.83,-109.0,27.169999999999987,236.0,away
2019-01-10,L.A. Clippers,192.2,0,5.67,-108.0,-26.67,226.42,-108.0,-5.4199999999999875,221.0,away
2019-01-10,Miami,125.0,1,2.5,-108.33,13.5,211.33,-108.0,2.6699999999999875,214.0,home
2019-01-10,Boston,-141.6,0,-2.5,-106.67,-13.5,211.33,-107.0,2.6699999999999875,214.0,away
2019-01-10,Denver,-221.6,1,-5.67,-107.0,26.67,226.42,-107.0,-5.4199999999999875,221.0,home
2019-01-10,San Antonio,63.4,1,1.5,-107.33,5.5,224.33,-108.67,76.66999999999999,301.0,home
2019-01-10,Sacramento,-341.2,1,-7.5,-108.33,17.5,221.08,-108.67,-7.0800000000000125,214.0,home
2019-01-10,Detroit,286.0,0,7.5,-106.67,-17.5,221.08,-106.33,-7.0800000000000125,214.0,away
2019-01-10,Oklahoma City,-119.6,0,-1.5,-107.67,-5.5,224.33,-106.33,76.66999999999999,301.0,away
2019-01-11,Toronto,-541.8,1,-10.08,-109.0,27.08,223.83,-107.5,3.1699999999999875,227.0,home
2019-01-11,Philadelphia,-554.0,0,-10.5,-108.67,8.5,233.3,-109.2,10.699999999999989,244.0,home
2019-01-11,Atlanta,438.0,1,10.5,-106.33,-8.5,233.3,-106.8,10.699999999999989,244.0,away
2019-01-11,Washington,114.2,1,2.83,-105.5,4.17,228.08,-105.33,-9.080000000000013,219.0,home
2019-01-11,Milwaukee,-130.6,0,-2.83,-109.5,-4.17,228.08,-109.67,-9.080000000000013,219.0,away
2019-01-11,New York,306.2,0,8.08,-106.83,-23.08,218.5,-107.67,8.5,227.0,home
2019-01-11,Houston,-1411.8,1,-14.0,-109.0,42.0,216.92,-107.5,37.08000000000001,254.0,home
2019-01-11,Brooklyn,430.0,0,10.08,-106.0,-27.08,223.83,-107.5,3.1699999999999875,227.0,away
2019-01-11,Indiana,-366.4,1,-8.08,-108.17,23.08,218.5,-107.33,8.5,227.0,away
2019-01-11,Cleveland,928.8,0,14.0,-106.0,-42.0,216.92,-107.5,37.08000000000001,254.0,away
2019-01-11,Minnesota,-191.6,0,-4.67,-107.0,0.6699999999999999,223.92,-107.0,10.080000000000013,234.0,home
2019-01-11,Chicago,1150.0,0,15.75,-108.17,-52.75,220.83,-108.17,34.16999999999999,255.0,away
2019-01-11,Charlotte,231.4,0,6.42,-105.67,-37.42,222.92,-108.83,0.0800000000000125,223.0,away
2019-01-11,Golden State,-1683.0,1,-15.75,-106.83,52.75,220.83,-106.83,34.16999999999999,255.0,home
2019-01-11,L.A. Lakers,307.2,0,8.67,-109.0,-26.67,215.0,-106.83,-7.0,208.0,away
2019-01-11,Utah,-367.4,1,-8.67,-106.0,26.67,215.0,-108.17,-7.0,208.0,home
2019-01-11,Dallas,168.8,1,4.67,-108.0,-0.6699999999999999,223.92,-108.0,10.080000000000013,234.0,away
2019-01-11,Portland,-270.4,1,-6.42,-109.33,37.42,222.92,-106.33,0.0800000000000125,223.0,home
2019-01-12,Minnesota,111.0,1,1.25,-107.17,2.75,236.33,-106.83,-20.330000000000013,216.0,home
2019-01-12,L.A. Clippers,-290.0,0,-7.25,-106.17,2.25,221.83,-106.67,-8.830000000000013,213.0,home
2019-01-12,Detroit,248.0,1,7.25,-109.17,-2.25,221.83,-108.33,-8.830000000000013,213.0,away
2019-01-12,Miami,-161.4,1,-3.67,-107.5,7.67,196.0,-107.5,24.0,220.0,home
2019-01-12,Memphis,144.2,0,3.67,-107.5,-7.67,196.0,-107.5,24.0,220.0,away
2019-01-12,Orlando,254.2,1,7.08,-105.67,-5.08,213.5,-105.83,-5.5,208.0,home
2019-01-12,Boston,-298.4,0,-7.08,-109.33,5.08,213.5,-109.17,-5.5,208.0,away
2019-01-12,New Orleans,-127.2,0,-1.25,-107.83,-2.75,236.33,-108.17,-20.330000000000013,216.0,away
2019-01-12,Phoenix,369.0,1,9.17,-105.17,-0.16999999999999993,217.8,-106.8,-22.80000000000001,195.0,home
2019-01-12,Denver,-436.5,0,-9.17,-109.83,0.16999999999999993,217.8,-107.2,-22.80000000000001,195.0,away
2019-01-12,Sacramento,-225.2,1,-5.5,-109.17,12.5,233.5,-106.5,-32.5,201.0,home
2019-01-12,Utah,-762.5,1,-11.83,-108.5,19.83,206.8,-107.4,5.199999999999989,212.0,home
2019-01-12,Chicago,595.25,0,11.83,-106.5,-19.83,206.8,-106.6,5.199999999999989,212.0,away
2019-01-12,Charlotte,195.6,0,5.5,-105.83,-12.5,233.5,-108.5,-32.5,201.0,away
2019-01-13,Milwaukee,-497.2,1,-9.75,-109.5,28.75,232.0,-107.17,15.0,247.0,away
2019-01-13,New York,334.6,0,8.17,-105.67,-11.17,228.58,-108.33,-15.580000000000013,213.0,home
2019-01-13,Philadelphia,-409.0,1,-8.17,-111.5,11.17,228.58,-106.67,-15.580000000000013,213.0,away
2019-01-13,Toronto,-203.4,1,-5.25,-106.33,7.25,225.17,-107.0,52.83000000000001,278.0,away
2019-01-13,Atlanta,397.2,0,9.75,-105.5,-28.75,232.0,-107.83,15.0,247.0,home
2019-01-13,Houston,-212.6,0,-5.25,-106.5,-1.75,214.8,-109.2,10.199999999999989,225.0,away
2019-01-13,Orlando,184.2,1,5.25,-108.5,1.75,214.8,-104.8,10.199999999999989,225.0,home
2019-01-13,Golden State,-245.0,1,-5.92,-107.33,10.92,227.58,-107.0,5.4199999999999875,233.0,away
2019-01-13,Dallas,209.4,0,5.92,-107.67,-10.92,227.58,-108.0,5.4199999999999875,233.0,home
2019-01-13,Cleveland,469.2,1,10.67,-108.17,-4.67,221.0,-106.83,-25.0,196.0,away
2019-01-13,L.A. Lakers,-599.6,0,-10.67,-108.0,4.67,221.0,-108.17,-25.0,196.0,home
2019-01-13,Washington,178.2,0,5.25,-108.67,-7.25,225.17,-108.0,52.83000000000001,278.0,home
2019-01-13,Portland,164.2,0,4.75,-110.33,-7.75,216.58,-105.5,12.419999999999987,229.0,away
2019-01-13,Denver,-185.6,1,-4.75,-104.67,7.75,216.58,-109.5,12.419999999999987,229.0,home
2019-01-14,Memphis,144.6,0,4.17,-109.0,-22.17,207.83,-107.5,-1.8300000000000125,206.0,away
2019-01-14,Charlotte,282.2,1,7.75,-107.0,7.25,220.67,-108.33,-19.669999999999987,201.0,away
2019-01-14,Boston,-133.6,0,-2.83,-106.67,-4.17,217.67,-107.5,-6.6699999999999875,211.0,away
2019-01-14,Brooklyn,117.2,1,2.83,-109.17,4.17,217.67,-107.5,-6.6699999999999875,211.0,home
2019-01-14,San Antonio,-337.0,0,-7.75,-108.0,-7.25,220.67,-106.67,-19.669999999999987,201.0,home
2019-01-14,Houston,-161.6,1,-4.17,-107.17,22.17,207.83,-107.5,-1.8300000000000125,206.0,home
2019-01-14,Utah,-330.0,1,-7.67,-107.5,13.67,208.25,-106.67,-14.25,194.0,home
2019-01-14,Sacramento,-129.2,1,-2.0,-106.83,10.0,227.83,-107.83,-5.8300000000000125,222.0,home
2019-01-14,Portland,112.8,0,2.0,-108.17,-10.0,227.83,-107.17,-5.8300000000000125,222.0,away
2019-01-14,L.A. Clippers,106.2,0,0.92,-106.67,-4.92,239.58,-106.0,-1.5800000000000125,238.0,home
2019-01-14,Detroit,277.2,0,7.67,-107.5,-13.67,208.25,-108.33,-14.25,194.0,away
2019-01-14,New Orleans,-122.6,1,-0.92,-108.33,4.92,239.58,-109.0,-1.5800000000000125,238.0,away
2019-01-15,Oklahoma City,-522.2,0,-9.58,-111.0,-6.42,234.42,-108.67,33.58000000000001,268.0,away
2019-01-15,Indiana,-616.8,1,-10.42,-108.5,44.42,218.25,-107.67,9.75,228.0,home
2019-01-15,Phoenix,474.0,0,10.42,-106.5,-44.42,218.25,-107.33,9.75,228.0,away
2019-01-15,Philadelphia,-242.4,1,-5.83,-109.0,47.83,233.9,-106.0,22.099999999999994,256.0,home
2019-01-15,Minnesota,209.2,0,5.83,-106.0,-47.83,233.9,-108.0,22.099999999999994,256.0,away
2019-01-15,Atlanta,413.0,1,9.58,-104.0,6.42,234.42,-106.33,33.58000000000001,268.0,home
2019-01-15,Milwaukee,-390.6,1,-8.67,-107.83,46.67,218.17,-106.17,-8.169999999999987,210.0,home
2019-01-15,Miami,322.6,0,8.67,-107.17,-46.67,218.17,-109.0,-8.169999999999987,210.0,away
2019-01-15,L.A. Lakers,-289.2,1,-6.92,-107.83,13.92,215.75,-106.33,-8.75,207.0,home
2019-01-15,Chicago,247.6,0,6.92,-107.17,-13.92,215.75,-108.67,-8.75,207.0,away
2019-01-15,Denver,125.2,0,2.25,-106.17,-33.25,228.08,-107.67,24.919999999999987,253.0,home
2019-01-15,Golden State,-142.0,1,-2.25,-108.83,33.25,228.08,-107.33,24.919999999999987,253.0,away
2019-01-16,Memphis,210.6,0,6.25,-108.67,-16.25,212.5,-107.17,-0.5,212.0,home
2019-01-16,Orlando,153.8,0,3.67,-106.5,-8.67,207.58,-106.17,27.419999999999987,235.0,away
2019-01-16,Milwaukee,-244.6,1,-6.25,-107.17,16.25,212.5,-107.83,-0.5,212.0,away
2019-01-16,Detroit,-171.2,1,-3.67,-110.67,8.67,207.58,-108.83,27.419999999999987,235.0,home
2019-01-16,Boston,-143.4,1,-2.42,-109.83,11.42,223.08,-106.33,1.9199999999999875,225.0,home
2019-01-16,Houston,-231.4,0,-5.75,-105.83,2.75,226.2,-105.8,60.80000000000001,287.0,home
2019-01-16,Brooklyn,200.8,1,5.75,-110.0,-2.75,226.2,-108.2,60.80000000000001,287.0,away
2019-01-16,Toronto,126.8,0,2.42,-105.17,-11.42,223.08,-108.67,1.9199999999999875,225.0,away
2019-01-16,Portland,-1332.2,1,-13.83,-110.0,30.83,217.58,-107.0,23.419999999999987,241.0,home
2019-01-16,Cleveland,906.6,0,13.83,-105.0,-30.83,217.58,-108.0,23.419999999999987,241.0,away
2019-01-16,Utah,-22.4,1,1.08,-109.17,18.92,223.67,-107.67,14.330000000000013,238.0,away
2019-01-16,Golden State,-301.0,1,-7.17,-106.17,14.17,242.0,-107.5,45.0,287.0,home
2019-01-16,New Orleans,255.4,0,7.17,-108.83,-14.17,242.0,-107.5,45.0,287.0,away
2019-01-16,L.A. Clippers,-113.6,0,-1.08,-105.83,-18.92,223.67,-107.33,14.330000000000013,238.0,home
2019-01-16,San Antonio,-22.8,1,1.0,-106.83,3.0,217.33,-107.5,-11.330000000000013,206.0,away
2019-01-16,Dallas,-113.4,0,-1.0,-108.5,-3.0,217.33,-107.5,-11.330000000000013,206.0,home
2019-01-17,Philadelphia,134.2,1,3.0,-107.67,21.0,224.67,-108.83,-8.669999999999987,216.0,away
2019-01-17,Washington,-311.6,1,-7.5,-106.33,8.5,228.17,-108.33,-27.169999999999987,201.0,home
2019-01-17,New York,263.0,0,7.5,-108.67,-8.5,228.17,-106.67,-27.169999999999987,201.0,away
2019-01-17,Charlotte,-143.8,1,-2.67,-107.83,21.67,229.42,-105.83,-20.419999999999987,209.0,home
2019-01-17,Sacramento,127.0,0,2.67,-107.17,-21.67,229.42,-109.17,-20.419999999999987,209.0,away
2019-01-17,Indiana,-151.0,0,-3.0,-107.33,-21.0,224.67,-106.17,-8.669999999999987,216.0,home
2019-01-17,Toronto,-463.0,1,-9.5,-108.83,11.5,223.83,-107.5,-3.8300000000000125,220.0,home
2019-01-17,Denver,-1352.4,1,-13.83,-108.83,43.83,213.75,-105.5,26.25,240.0,home
2019-01-17,Chicago,928.2,0,13.83,-106.17,-43.83,213.75,-110.67,26.25,240.0,away
